source,target,song_id,song_title,year,album
2513636,1796774,6258999,Cyanure,2020,Single
1927831,1076782,9674270,Eiichiro Oda,2023,Single
1927831,1076782,6688532,Esprit Shonen,2021,Single
1076782,1927831,8182853,Hime,2022,Single
1076782,1927831,8182858,La mélodie des katanas,2022,Single
3169545,1927831,8017435,Watashi Ga Kita,2022,Single
1534582,1534641,4111408,Crisis,2018,Single
1534582,1534641,3855653,Levitate,2018,Single
1534582,1534641,3855688,Negativity,2018,Single
3202577,3500720,11823191,du mal a faire sens,2024,Single
2353858,2225162,6889982,Pince,2021,Single
2353845,646699,7626467,N’DA,2022,Single
2353845,1929073,9557472,Niya/Time,2023,Single
2353845,2420290,9557476,Zoner,2023,Single
355086,355088,1726041,Zumba He Zumba Ha,,Single
64210,27394,4657312,J’rappe avec mes trippes,2003,Single
1767849,3369763,8613661,On reste frères,2022,Single
29847,3074857,378716,V.I.P,,Single
196943,1174310,12205817,Ninho (ft. Hös Copperfield) - Pirate (English Translation),2020,Single
617623,1174310,8286498,Noche,2022,Single
1174310,1174310,6697451,Tu sais,2020,Single
618014,1043248,6518983,Son de dépressif,2016,Single
618014,1043248,3030943,The Weeknd - Starboy (Parodie),2017,Single
2503585,2452271,6233318,Banalisé,2020,Single
2503585,2452271,6106320,Trafic de Stup,2020,Single
216609,649966,2825046,Trap Queen (French Remix),2015,Single
3208438,1207099,9062566,INTACT || 808CLUB,2023,Single
2429750,1207099,6272429,Le sang,2020,Single
3569889,1207099,9765374,Le temps des vérités,2023,Single
1207099,162014,8367050,MISSION SUICIDE,2022,Single
60852,158568,2431056,Intro (A ciel ouvert),2014,Single
60852,158568,2431205,La foire aux vilains,2014,Single
60852,158568,390743,Le chant des fous,2014,Single
60852,158568,2431084,Trop cher,2014,Single
60852,158568,5391886,Yesterday,2020,Single
820701,1960796,8018921,Ciao (French Version),2022,Single
820701,1960796,8018993,Ciao (Italian Version),2022,Single
361453,1960796,5354269,La chanson,,Single
546784,2648949,11655866,La Nuit,2025,Single
491391,456246,6505404,Un vêtement pour la lune,2021,Single
2788634,3894145,9321508,Périmètre,,Single
2160100,2911104,8187415,Il est là (Remix),2022,Single
456262,2911104,8497104,Jehovah (Je Suis Béni),2022,Single
4451202,4124414,12291079,MONEY,2024,Single
1175092,453480,3156128,Kakashi e Gai VS. Itachi e Kisame | Batalha dos Deuses,2016,Single
990264,453480,3111512,Que du sexe,2017,Single
1890997,453480,4901824,Um Milhão de Lágrimas,2018,Single
1889298,1895314,5204600,AquaCypher,,Single
1895314,650328,3098106,Yaruki Anthem,2019,Single
379257,125864,1510094,Lettre au directeur des Messageries Maritimes,,Single
357273,355189,1250740,Duel,2011,Single
357273,355189,7323222,Fleur de pavot,,Single
357273,355189,1230584,La grippe,,Single
357273,355189,7323221,Maman j’ai peur,,Single
357273,355189,7323220,On est là pour ça,,Single
61805,1108920,4422629,Outro - [Bibine Remixxx],2004,Single
1895348,324313,6746955,Alba,2021,Single
1895348,29677,10227484,Fio Maravilha,2024,Single
624628,1895348,12155895,Time In The Sun,,Single
1981023,289723,5740211,Love & Affection,2020,Single
4101086,289734,11140395,Betty Bongos,2024,Single
4101227,289734,10910497,BOX DRILL,2024,Single
4101228,289734,11140688,Haustiere,2024,Single
4100821,289734,10852910,Keepitreal81‬ DISSTRACK,2023,Single
4101227,289734,11134142,Liebe,2024,Single
4101228,289734,11140398,no Name,2024,Single
4100820,289734,11438947,Ösi-Bazillen (Gunna & EmzetMartez-Diss),2025,Single
4100820,289734,10853167,RDM (Freestyle),2024,Single
27592,27593,4813696,"Veni, vidi, vici - Instrumental",2011,Single
359046,355257,3257765,Walking the Mile,2016,Single
2001606,355257,11900114,Who Are You?,2025,Single
362758,355279,2239610,Je ne t’ai jamais aimé,,Single
645975,355279,6575009,La Nuit Venue,2020,Single
530201,355279,10137019,Mazel,2024,Single
379722,355279,8992907,One Silver Dollar,,Single
3273415,388078,1455814,Notting Hill Nottingham,,Single
27457,1242021,6472733,Gucci Versace,2021,Single
1474324,1634705,6787398,Haze,2021,Single
21869,128813,3613779,Lambo,2018,Single
16953,27457,3826418,Laurent Perrier,2018,Single
27457,128813,6453552,Pas bien,2021,Single
6919,27457,12095926,The Run Around,2025,Single
3730738,27457,11312870,UNCONTAINED SILLINESS,2025,Single
151241,3599377,10547791,Salam Aleyk,2024,Single
3498028,130029,10655354,Esprit d’équipe,2024,Single
3498028,519194,10655354,Esprit d’équipe,2024,Single
27592,64330,4665928,Fin du jeu,2019,Single
27592,1506247,7035699,Près de toi,2021,Single
646465,1174571,3155158,Samira,2017,Single
2017465,60429,7561688,Bocal,2022,Single
60429,30584,188731,Carnet de lésions,,Single
29569,60429,2473579,Deuil du corbeau,2016,Single
130481,519202,2488525,Draa Alina - ذراع علينا,2008,Single
518383,519202,3049623,Jahagh - تغربت,,Single
650287,650288,2872038,Savage mode,2016,Single
650287,650288,2842551,Sourire de l’ange,2016,Single
1146671,1043507,5096707,Jacuzzi,2017,Single
635205,1895493,2984422,Dmoniaques,,Single
38865,27745,119520,CHIRAC BACK,,Single
1050615,650328,5869813,Benef (2016),2016,Single
650328,1080043,3794736,Freestyle - Dans la mine #4,2018,Single
1143498,650328,3098572,Inturn’up (Interlude),2017,Single
651153,650328,2843761,Joli Garçon,2016,Single
151241,650328,11831967,Rien à fêter,2024,Single
3388985,3107939,8670136,​soir,2022,Single
2043588,1338474,8747652,Etrange,2022,Single
1614330,1338474,11903845,Push Pop,2025,Single
4054152,4320386,11491567,20-1 Classic,2022,Single
4054152,4320386,11491550,Mourir en ecrivant,2022,Single
2088699,2124935,6971589,S,2021,Single
617623,324273,9227476,Le jour se lève,2023,Single
1633954,617623,4082035,Suis moi,,Single
1496955,1010841,9853454,GO!,2023,Single
2465481,3337417,8517564,Midi Midi,2022,Single
4219205,4058364,11183621,1stableZzz,2024,Single
148456,1338571,10385539,Let You Go,2024,Single
2978915,1043734,7464943,Charo Life,2022,Single
2978915,1043734,7464941,Death Row,2022,Single
2978918,1043734,7465914,L.R.L.V,2019,Single
639007,1436985,9486024,NOW!,2023,Single
1497623,27977,730832,Warrior,2013,Single
2708135,2288984,6762552,C’est La Rue,2021,Single
1806934,2288984,6290336,Illegal,2020,Single
322849,29836,2452022,185 Litrons,2011,Single
322849,29836,2983856,Baisés,2009,Single
322849,29836,9623445,En mode loups,,Single
322849,29836,2850495,Wow,2012,Single
3152581,650596,8823715,DEMASIADOS MC’S PERO POCOS OG’S,2023,Single
2710913,2649453,8483690,"La mort, l’eden, l’IA (ft. Zima Lew)",2022,Single
1600882,1601379,4011701,Génération 80-90,2018,Single
2703463,1043849,12070212,NEME6,2025,Single
1011092,1011092,6782504,Arcturus,2021,Single
3448679,1502578,8849970,RACKS,2022,Single
3793517,2256298,9915811,Darling,2023,Single
2363343,2256298,9185678,GINPO,2023,Single
3875732,28072,10160281,Free Game,2024,Single
28072,28071,6074564,Mission,,Single
28071,28072,12120414,Nerfs à vif,,Single
28072,28071,6074368,On rime sans fin,2008,Single
30126,28078,395876,On donne ça,,Single
140044,28078,1792205,Só Tu e Eu (Remix),2011,Single
749003,646699,2570765,Viser la lune,2016,Single
3011537,60848,7562478,EGROOVE,,Single
71894,60848,5075491,Everywhere I Go,2016,Single
2528603,1797579,6412007,BYE,,Single
2412161,1797579,6000424,Overthink,2020,Single
1742375,1797579,9206073,Pray And Meditate,2023,Single
1863442,1797579,7495611,Sourire menteur,2021,Single
1164862,1797579,8453410,Trapped in a Lava Lamp,2022,Single
646503,2289103,10298702,Bossin,2024,Single
62321,2289103,7836104,La marelle,2020,Single
4488750,2289103,12063823,MVPs,2025,Single
3898557,2289103,11247032,PACO,2024,Single
3460910,2289103,11101538,Présidentiel,2024,Single
750227,2289103,8469454,RR,2022,Single
170668,60892,411848,Ga3 Machi Blad (Remix),2014,Single
170668,60892,3230914,Hassyko,2014,Single
554455,60892,4077116,Hna Chkoune ?,2018,Single
26918,60892,9401394,Tripalium,2023,Single
60893,60891,518461,Les derniers terroristes,2014,Single
3042784,3042787,7652660,Zouglou CI,,Single
4034648,28142,10660794,Verschleppt & Misshandelt,,Single
486906,193894,641284,Hkaya - حكاية,2008,Single
486906,193894,641305,S’hab errap - صحاب الراب,,Single
25777,28143,174673,Urban Poetry (Freestyle),,Single
1058067,60891,5491811,AA+,2018,Single
1474400,60891,7169905,BPM,2021,Single
1851759,60891,9076037,FaceTime,2022,Single
60891,94449,3694362,Kangol Jetski,2018,Single
1338048,60891,4757356,Maluco,2019,Single
568238,60891,10732767,MULA,2022,Single
60891,94449,3441456,Porsche,,Single
1170298,60891,7950758,SHAWTY,2022,Single
556079,60891,6829718,Strass,2021,Single
225437,60891,5811341,Survet Bayern Doc,2020,Single
1474400,60891,10540928,Tony Jaa,2024,Single
60891,2521469,8131751,Top Tweet,2022,Single
618014,1039569,2929657,Money,2016,Single
618014,1039569,2925852,Panormal - La Hess,2016,Single
3273415,388643,1478641,Un monde à changer - Extrait de “Robin des Bois”,2012,Single
4454701,2616863,11934461,Hier,2023,Single
1279853,2616863,6750025,INSANE WHIPERZ,2020,Single
2013921,28193,2407847,When You Say Vegas,2014,Single
2749737,2616866,8949141,4 Saisons,2023,Single
2060865,2616866,9010151,La chanson du slime qui a le seum,2023,Single
2678505,2616866,8137727,McFLY,2022,Single
4135196,683554,10946291,Amber Alert,,Single
326871,683554,3162621,Avec ta pute,2017,Single
326871,683554,2957545,Ex pute,2017,Single
68740,683554,7288214,FLEXIN (feat. Risky),2021,Single
326871,683554,3168883,Gang,,Single
683554,326871,3171739,Jean-Luc Mélenchon,,Single
1078117,683554,7407570,L’s Up,2020,Single
683554,326871,3171740,Marion Maréchal,,Single
1691885,683554,5612681,Tell Dem - Risky Remix,2020,Single
4366103,683554,11643993,Θηλιά (Thilia),2025,Single
48958,290334,4892751,Bou7di (Ft. Triplego),2019,Single
577961,290334,10834024,Exercices,2018,Single
587056,290334,5683106,Petit Nez,2020,Single
1244924,1076782,10874049,Jutsu,2022,Single
1509340,1076782,5411986,Qui?,2020,Single
2296261,2420290,6753910,DripWorld 2,2021,Single
1493058,618023,3765574,HILLSVIBE,2018,Single
137110,618023,7304873,Oy,2021,Single
2032272,487018,11516395,Make money,2004,Single
3460910,2223689,8888272,New Technology,2022,Single
2223689,1275621,8888176,TIJUANA,2022,Single
2780760,2780780,7866821,Knight soldier,2021,Single
2780760,2780780,7845460,Mask,2022,Single
2780760,2780780,7843934,Traffic,2022,Single
2780760,2780780,7866780,Vw/mm,2021,Single
1013751,2715252,8698419,Mon ami,2022,Single
2780760,2780779,6929870,FANTASY CASTLE,2020,Single
2780760,2780790,8099799,Y2K,2022,Single
1112481,1076859,3043244,Forever,2017,Single
1797781,1441161,4676395,6 FLAGS,2018,Single
749190,750537,5597121,Bogota,2020,Single
1797781,1929598,6479252,RED DEAD,2019,Single
147530,1797781,5535842,Εμμονές (Emmones),2011,Single
395185,1011334,3199820,3310 Remix,2017,Single
1024174,1011334,8624611,40 Degrees,2022,Single
656637,1011334,5052664,Bandz,2019,Single
638664,1011334,3322981,Blan,2017,Single
1357455,1011334,3834910,Darkside,2018,Single
635003,1011334,5562758,Dat Way,2020,Single
1928542,1011334,5957709,DD (Rigale Remix),2019,Single
1024174,1011334,4885213,Fingerprints,2019,Single
84040,1011334,3620344,For the Love,2018,Single
1227343,1011334,4335423,Grammys,2019,Single
172075,1011334,8920622,Koula Lila Revisited,2023,Single
983743,1011334,3196339,M.9,2017,Single
1146299,1011334,3650487,Oh Mahh,2018,Single
1525140,1011334,6853992,Rebirth,2021,Single
515323,1011334,5772618,Reset,2020,Single
128813,93818,8546668,Classic Shit #2,2015,Single
1578555,93818,11402872,Poison Cancer,2021,Single
3571603,93818,9247090,Week-end au Rhum,2023,Single
62686,1044129,3323030,Love,2017,Single
2086581,650913,7107132,Flue Season,2021,Single
2354092,650913,5854643,Glaçons,2020,Single
3970503,454305,9460477,A Ghitarra,2022,Single
16432,454305,7720477,Wicked,2018,Single
1098597,2158308,9630000,Sans se dire adieu,2023,Single
3206902,3207430,8126901,"GANGZ, part. 2",2022,Single
3206902,3207430,8755093,"GANGZ, part. 3",2023,Single
552696,552696,2404730,Divers anvi,2015,Single
552696,621652,7861580,Few Mal,,Single
251562,552696,5595689,Gwo Coucoune,,Single
633379,552696,2412550,La Qualité,2015,Single
356091,384953,1256490,Le tango de l’amour et de la mort,,Single
1961722,3174445,7721598,DE MON MIEUX,2022,Single
1656499,1961722,4901231,Fuck Winter,2019,Single
3069067,1961722,7560798,How I Feel,2022,Single
2323232,1961722,9594598,+ TJR ++,2022,Single
1863442,1538360,7047256,Nostalgique,2021,Single
1863442,1538360,7614739,Paradis,2022,Single
1505774,94448,10087181,Tableaux,2024,Single
1175320,548307,6883372,Quartier Nord,2021,Single
4479855,3141437,12022425,BREATH,2024,Single
3141437,1441161,7936903,Cup,2022,Single
3175133,3141437,9357519,GLOW,2022,Single
4519991,3141437,12154968,HAZE,2025,Single
3141437,1441161,10060606,Moitié plein,2024,Single
453,28451,52518,Another One Down,2011,Single
453,28451,8419,As I Em,2009,Single
1276114,28451,9766144,AVEN9ERS ASSEM8LE,2024,Single
6343,28451,1452441,Big Hype,2011,Single
3431111,28451,9245651,CHEKE,2023,Single
4261,28451,153743,Gold Rush,2013,Single
453,28451,54351,Gotta Get Up,,Single
38884,28451,205174,Heels In Her Hand,,Single
1895620,28451,4725790,Keep You Alive,2019,Single
1223598,28451,3245898,Living Better Now,2017,Single
1832007,28451,6071646,Mi amor,2019,Single
453,28451,2870138,Oops,2016,Single
1832007,28451,4574771,Patience (Prod.ARK),2019,Single
45844,28451,182938,Pharaoh,,Single
88,28451,2874,Play Your Part,2010,Single
44568,28451,2838489,Replay It,2016,Single
19846,28451,3740842,Rhetorical (Feat. BjAXX & D.A.),2018,Single
2322569,28451,5771266,Selamat Pagi Kasih,2020,Single
2015975,28451,5028461,Shangri-La,2019,Single
115,28451,101193,Show Love,,Single
2133563,28451,5318247,WYD,2020,Single
38037,28377,1822057,Des lendemains qui chantent,2006,Single
1864323,28377,12054940,D’un amour à l’autre,2013,Single
1864323,28377,12178382,Je m’en vais,2013,Single
1864323,28377,12178395,La main dans le sac,2013,Single
1864323,28377,12178402,La première fois,2013,Single
1864323,28377,526043,La vie par les deux bouts,2013,Single
62789,28377,1809109,Le jeu des 7 erreurs,2006,Single
358256,28377,3039015,Les chanteurs sont tous les mêmes,2016,Single
1864323,28377,12178399,Les gens bien élevés,2013,Single
1716832,28377,4503028,Make My Way to Paris,2018,Single
7703,28377,3757553,Paris sur Mer,2018,Single
1864323,28377,12177514,Pas la peine de dire adieu,2013,Single
1864323,28377,12054975,Qui je suis,,Single
1864323,28377,12178391,Te satisfaire,2013,Single
1864323,28377,12178390,Tu m’aimes mal,2013,Single
3372879,3370830,8616946,Dans les yeux,,Single
3372879,3370830,9624840,Gamberge,,Single
3372879,3370830,10218036,Partir,,Single
3372879,3370830,11227153,sépia,,Single
3372879,3370830,11884209,septembre,,Single
3372879,3370830,9621137,Vanillé,,Single
623257,28433,2576154,On s’endort,2016,Single
28433,587816,8515091,Tout donner (Guillaume Barbier Remix),2022,Single
2781010,391100,10982824,Plis Lanmou,2021,Single
1186986,1601379,7017534,D.D.M.B. (Droit Dans Mes Bottes),2021,Single
2780846,1765276,10068659,Cascade,2024,Single
1666522,1765276,5886561,Fallait juste,,Single
523334,2125723,9891022,Au nord de la ville,2023,Single
2892722,2125723,7231211,Different Livin’,,Single
2157274,2125723,5465618,Hell Nada,2020,Single
2044049,2125723,9528826,On Me tonight (1.0),2023,Single
2044049,2125723,9528831,On me tonight (2.0),2023,Single
523334,2125723,9891046,Roses n’ Blues,2023,Single
523334,2125723,9891064,Splendide,2023,Single
523334,2125723,9891042,Sylph Scope,2023,Single
5649,28578,1123628,Authentiques,1997,Single
3274325,3370942,8617417,Jamais connu la douceur,2022,Single
3274325,3370942,9829633,Finir tout seul,2022,Single
2912199,1404946,8647790,Dima,2022,Single
71279,651198,9350977,BENTLBLAD,2023,Single
1562759,651198,6650863,Fetal position,,Single
651198,651198,2515996,Je savais,,Single
11691,651198,5165920,Peregrino,2019,Single
3569889,651153,9765369,Canon,2023,Single
614152,651153,3397553,Champagne,2018,Single
1585930,651153,4038993,Chill,2018,Single
3657450,651153,10781445,Distro Money,2024,Single
45654,651153,5464167,L’avenir,2020,Single
1617940,651153,4094611,London 2 Paris,2023,Single
614152,651153,3397542,NBA,2018,Single
651153,1275621,7213418,New Opera,2021,Single
3464524,651153,8899262,Paquet de moula,2022,Single
651153,1275621,11334156,Sh!t,2025,Single
614962,651153,3821041,Skrr,2018,Single
1275621,651153,5547059,Traphouse,2020,Single
1013630,651153,2874716,Vaisseau,2016,Single
1704493,2358449,7945193,COMPTER,2022,Single
520055,155492,11390809,YENS EUROS DOLLARS,2025,Single
1896436,1695650,7362417,Encore une fois,2021,Single
1896436,1695650,6545535,Sous les draps,2021,Single
647814,28662,9663766,Dance for Free,2023,Single
1263,28662,402010,Reality,2008,Single
28645,2945379,8800414,Bulletproof,,Single
2027518,2424227,7032128,Loca,2021,Single
3202050,2027518,11128789,M’envoler,2024,Single
2494063,2027518,6212532,Nous serons la,2020,Single
4498396,126982,12080730,1312 - Remix,2024,Single
4310392,126982,11843410,Decembar,2025,Single
1204269,126982,11618464,Ipak,2025,Single
1012957,126982,6837559,Utoya,,Single
3556747,126982,9895899,U Zoni,2023,Single
1357088,126979,2516797,Burn,2016,Single
2476119,126979,6168343,Sweet Thug,1999,Single
2390510,1601577,11750156,imagine que ça marche (feat. Le Wanski),2024,Single
2390510,1601577,9968831,​la cause de mes pleurs,2023,Single
2390510,1601577,12126323,un sourire sur tes lèvres,2024,Single
1142813,61661,4630908,Drapeau,2019,Single
1142813,1142839,3096518,La Couronne,2016,Single
1142813,1142839,3096525,Lévitation,2016,Single
1142813,1142829,3096511,Perte de Contrôle,2016,Single
536362,1404946,5976341,Bourbier,,Single
1188253,1404946,5299485,Elle danse sexy,2020,Single
653863,1404946,7518663,La seule (Kompa Remix),2021,Single
3664884,1404946,9519673,Mauvais Garçons,2023,Single
1018207,1404946,4907844,Sixteen,2018,Single
2530775,1404946,9917335,Tombé pour elle,2022,Single
15639,1175635,7662381,Reborn,2022,Single
1087725,61528,5341484,Troubled Waters,2020,Single
3844715,3043442,10565571,Chez Bilé,2024,Single
3043442,56648,12314369,RODÉLA,2025,Single
3007315,3043442,10565572,Souverain,2024,Single
61555,2421614,8496644,Freestyle,,Single
61555,1504203,5694073,Monde parfait,2008,Single
61555,2421614,6025577,Plus,2008,Single
61555,23907,2923533,Street Credibility,2004,Single
824,356472,1168137,I Love Paris (Can Can),,Single
32992,356472,897035,The Aristocats,,Single
2559868,2257038,10755759,Signaux,2023,Single
1502991,1503413,3786725,La leçon,2001,Single
225437,63888,2390499,Jack Sparrow,2014,Single
225437,515495,2390499,Jack Sparrow,2014,Single
225437,63888,5355378,Qui-Gon Jinn,2020,Single
225437,515495,2398952,"Segulot סגולה, pl. סגולות",2015,Single
225437,515495,2989404,Sergio Takini (Super Clean Super Freestyle),2015,Single
2242921,225437,5580221,Zouker c’est pas tromper,2020,Single
1772367,389301,7204677,Étoile polaire,2021,Single
405108,389301,6655215,On dansera sous la pluie,2021,Single
1921953,28869,4794213,Paye Moi (feat. Liza Monet),2019,Single
3305140,28869,559869,STAP (si t’avales pas),,Single
61667,1634705,5094454,Prison Break,2019,Single
66752,94448,6574014,ALDG,2021,Single
3307994,94448,8428127,Avanchets zoo,2012,Single
3338796,94448,8521327,Guestlist,2021,Single
64851,94448,8197567,Guestlist*,2021,Single
285810,94448,2017390,Longwa,2015,Single
94449,94448,3441308,Morphine,2016,Single
2773702,94448,7118373,Outsider,2021,Single
1508511,389358,7699096,C’est Dur,2022,Single
376532,389358,9508775,Danser entre hommes,2019,Single
356695,389358,2934405,Les cachets,2007,Single
3887031,389358,8291058,PARANO,2021,Single
6456,389358,1824406,Serge,,Single
1889136,1634557,5233034,Blackout,2020,Single
557117,1634557,11239968,FERME LA BOUCHE,2024,Single
1095618,1634557,7645011,Ouro e Prata,2021,Single
2409500,1634557,5993888,OVL Cypher 2020,2020,Single
1615465,1634557,5924424,Primavera Fascista 2,2020,Single
670280,1634557,6407265,Vivo Amanhã,2020,Single
624179,94449,5337824,Give Me Just,2020,Single
522338,192758,5753791,An die Küste,2020,Single
26059,192758,3053902,Auf mein Grab,2017,Single
12463,192758,3219496,Das Geld muss weg (RMX),2017,Single
24511,192758,2997602,Futterneid,2015,Single
79254,192758,503991,"Heute so, morgen so",2014,Single
13052,192758,2104589,Kleiner dicker Bruder,2014,Single
13051,192758,10957894,#Läuft,2015,Single
13051,192758,457070,Leggins,2013,Single
79254,192758,509879,Sorgenfrei,2014,Single
12767,192758,2153620,Todesengel,2015,Single
123483,192758,8550818,Willkommen im Paradies,2021,Single
1998526,3436816,4987185,The Damn Guy,2014,Single
682142,1569071,4314461,Forget-Me-Not,2017,Single
1113378,1569071,10130866,WHITE NIGHT (French Cover),2024,Single
3560152,1831198,10262625,NEŽ BUDE POZDĚ,,Single
2915913,3830073,10018114,Enfant abandonné à la liberté et à l’amour,,Single
562815,28981,4320572,Ohh 3X,2017,Single
4054152,4321599,11492402,Nuit étoilée,2019,Single
4054152,4321599,11492400,Roma amor,2021,Single
69864,2027828,8768426,Ellipse,,Single
3257076,2027828,9569475,LOVE ME,2023,Single
69864,2027828,8768427,Till The End,,Single
1408127,1241401,6126622,Elle me rend fou,2020,Single
1027794,1241401,7315851,Flous,2021,Single
62686,1241401,5767964,Frontières,2020,Single
649630,1241401,7769604,Mafioso,2022,Single
656637,1241401,5052662,Margiela,2019,Single
1241401,1241401,4263453,Papiers,,Single
1111977,1241401,8555300,Parano,2022,Single
3497970,1241401,9591353,SDLV,2020,Single
556025,1241401,10838131,Toyota,2023,Single
979243,1241401,10586005,TRUST ISSUES,2024,Single
31628,28998,2917002,Génération sacrifiée,2010,Single
3978249,3207514,10488580,J’avance,2023,Single
56820,3567956,9717887,Mkarakara,2023,Single
2322793,2322790,5771849,JE SUIS PAS DEDANS,2020,Single
2945379,2521469,7964784,Baby Mama,2020,Single
194339,2945379,7771395,Expansion,2022,Single
1349242,2945379,9410363,Lobby Boyz,2023,Single
1029638,651586,11874634,L’air de rien,2025,Single
555771,651586,5437583,La vie n’est qu’un Je,2020,Single
61805,23667,4422641,Alcohol,2004,Single
61805,61810,4422641,Alcohol,2004,Single
61805,4250782,4422641,Alcohol,2004,Single
61805,23667,4422633,Bibine Forever,2004,Single
61805,61810,4422634,Cocktail,2004,Single
61805,23667,4422634,Cocktail,2004,Single
61805,61810,4422637,Hélium Tremens,2004,Single
61805,23667,4422645,Peu De Gens Le Savent,2004,Single
61805,61810,4422631,Prohibition,2004,Single
61805,23667,4422631,Prohibition,2004,Single
61805,4250782,4422631,Prohibition,2004,Single
61805,23667,4422635,Radio Qhuit [Skit],2004,Single
2225268,2685647,7922055,GO LIKE THIS (2021 archive),2021,Single
1929598,1302428,7703772,AUTRE TEL,,Single
1302428,1929598,11959427,"AUTRE TEL, Pt. 2",2025,Single
1302428,1929598,6594843,Coeur,2021,Single
2060865,1929598,6107570,Mafia,2020,Single
2240148,1634705,6118932,Bande de,2020,Single
2345416,1634705,12091744,CHARGEUR,2023,Single
1420670,1634705,8136049,Mami,2022,Single
3294405,1634705,8597908,ON Y VA REMIX,2022,Single
62687,1634705,6011729,Taurmatisé,2020,Single
2436446,1634705,11831152,Yebelado,,Single
3827761,225733,10011861,Wtf We Doing,2022,Single
2088699,651726,6971583,À la ramasse,2021,Single
1918129,651726,5442436,Combien,2019,Single
3039653,651726,7643722,L.A 98,2022,Single
2122699,651726,6147586,LE JOUR SE LEVE,2020,Single
587056,651726,5790813,Sous les balles,2020,Single
61944,61944,3179626,Einfach So,2017,Single
1479269,61944,4997785,Erinnerungen,2019,Single
1352680,61944,3929079,World Domination,,Single
1110524,1110523,3039377,Goapele Closer (Freestyle),,Single
3447727,1143286,8846413,TOUJOURS LÀ,2022,Single
292900,61998,740284,Caviar,,Single
63415,4321871,11583687,Ctrl+C,2023,Single
1208863,581105,5699725,Tribute to Nunjabes,2018,Single
130029,127586,2428407,Ignorer le monde,2012,Single
686428,620834,2977206,Bloc,2017,Single
1212003,1634905,5670983,Cash et Money,2020,Single
1212003,1634905,5507652,GTA,2018,Single
1634905,621082,6276173,Lové,2016,Single
1212003,1634905,4708914,Opiacés Part 1,2019,Single
2363805,1634905,5937394,Yung,2019,Single
138610,455260,4425581,Encore une fois,2019,Single
326038,29268,5516279,3 Killers,2006,Single
29847,29268,1818153,DJ,,Single
5616,29268,1209381,Shake It Up,,Single
391200,62056,10547479,Miel,,Single
1259329,62056,6524208,Mi gran noche (Duet),,Single
62056,62056,8140943,Mis Manos en Tu Cintura (Original),1995,Single
1675046,62056,10356017,Premier Rodéo,2024,Single
62056,358529,756009,Tombe la neige [Version 2008],,Single
148456,684672,8238835,Bulletproof,2021,Single
148456,684672,3609527,Can’t Get No Sleep,2018,Single
91581,684672,4550835,Easy,2019,Single
1223022,684672,4429000,​i just want it all,2019,Single
148456,684672,7419174,In the Cut,2019,Single
148456,684672,7419166,I Think That You Owe Me,2019,Single
148456,684672,6154152,KILL ZONE,2020,Single
990823,684672,6519507,MAKIN MOVE,2020,Single
148456,684672,7689334,PLAYA SHIT,2016,Single
148456,684672,11580114,Playa Shit (Streaming Vers.),2023,Single
2764697,684672,6889839,Strange Things,,Single
36018,684672,6356699,Triple Kill,2018,Single
337952,684672,10293965,Velour Suits,2018,Single
2060865,1441161,6918493,Drill Lobby 2,2021,Single
2060865,1441161,6918502,Précautions,2021,Single
2060865,1441161,6509536,Stick on Me,2021,Single
2060865,1736432,6918496,Une libellule,2021,Single
1145156,1111977,4097582,Sheitanizer,2018,Single
3273415,383947,2200809,J’ai dit oui - Extrait de “Robin des Bois”,,Single
750227,1441161,5980970,Au Bout Du Fil,2020,Single
676747,750227,6788797,Cemento,2021,Single
1441161,750227,6382482,Clique,2021,Single
750227,1302426,5220146,Clout,2018,Single
750227,750537,3103680,CONSUME,2017,Single
750227,1302428,4032752,Dans le Club,2018,Single
750227,751474,3103705,ELLE,2017,Single
750227,1302428,3401535,Fast Life,2018,Single
1112868,750227,11623402,Illusionista,,Single
3870145,750227,10142854,La Nuit,2024,Single
750227,1302426,5477786,Le Million,2020,Single
750227,1441161,7820247,Le monde est petit,2022,Single
750227,1302426,3401518,Lion Dans la Fosse,2018,Single
2685647,750227,8280693,New Force,2023,Single
750227,750336,3103325,NOIR,2017,Single
2685647,750227,6696791,NO LIMIT,2021,Single
750227,1302428,3401522,Ok,2018,Single
652986,750336,2448145,On se barre à London,2015,Single
1302428,750227,6594845,Side,2021,Single
750227,1302428,3401553,Trapstar,2018,Single
3689974,3273417,9600438,Encore,2023,Single
3484422,3273417,8959748,Plein d’écu,2023,Single
3484422,3273417,8970367,SAMSO KIT,2023,Single
1523984,979658,7450020,Disque d’or,2021,Single
31090,979658,4941959,Heidy,2019,Single
2462691,979658,6133880,Nécropole,2020,Single
1494289,357053,7625639,Les p’tites jolies choses,,Single
2326986,2552562,4406060,PORNHUB,2019,Single
3516541,2552562,9057646,Un rêve,2021,Single
3930480,4027136,11256725,Layton,2024,Single
3962599,4027136,11056561,T’inquiète (j’ai l’habitude),2024,Single
405928,357087,3665928,Fix Up,2017,Single
2106646,357087,7900691,Hasard,2022,Single
2527260,357087,7900711,J’te garde avec moi,2022,Single
2059436,357087,7900727,La barricade,2022,Single
2192411,357087,7900704,Point de mire,2022,Single
1058876,357087,7900706,Point de mire,2022,Single
2514402,357087,7900710,Seul dans sa catégorie (Version 2022),2022,Single
